Time,Solar_Output,Wind_Output
4387,231.37208642449156,227.98623301440705
4388,156.73287102603473,272.06201054324464
4389,314.5836470215384,153.6696930394499
4390,358.5299436516338,163.37464243278515
4391,351.4883596076372,263.37099193163755
4392,381.9925252635234,220.17704026902908
4393,332.4340210014868,127.50254990458443
4394,246.72745017830965,304.52432541876004
4395,383.9663864431189,64.12395452797992
4396,164.2482460158065,262.74278026110017
4397,209.93286174875198,98.78303712014427
4398,203.57999285767553,350.86308131884215
4399,408.00560591393105,76.43202184755013
4400,394.2788514140076,292.18005214981986
4401,348.7305237044995,193.46925119910048
4402,407.1929865211797,170.67179441290048
4403,212.07172175880117,214.8317325174209
4404,334.859511986098,250.55202713262503
4405,287.4825571616836,127.64795981353043
4406,384.68821038849137,134.73698198651422
4407,288.47757674478027,251.96838920903087
4408,261.50571115899186,63.412563708031996
4409,354.090851856099,153.26167254463317
4410,387.6169167191233,443.2549563327552
4411,233.1654805153198,122.55896283285753
4412,293.8924328647624,291.82422334078024
4413,194.15593663583473,153.12393850289504
4414,50.19389825070607,240.72361158377151
4415,320.0459631413729,252.3484552476974
4416,360.8905356254632,290.3165388146358
4417,326.2066809086725,183.97969385497794
4418,105.0438282245633,359.11077110038826
4419,264.91505699235256,152.8530748331856
4420,78.16522399489187,218.7376330879648
4421,436.97011076541844,219.6221545774086
4422,191.3945417881914,110.24255040404677
4423,425.5403609459896,177.13021960167035
4424,394.58696436841456,212.9210799390726
4425,209.94096474639383,165.43031654964642
4426,186.7215048732255,395.2739172365228
4427,335.0370216386338,132.91010611203754
4428,215.5675962816929,294.35395745123424
4429,310.2484642158208,268.5167850519029
4430,251.71724091930815,198.89102923965828
4431,121.88415855343666,130.78327569182025
4432,76.95319808755409,138.5395743686584
4433,322.6684248494597,158.5626160626792
4434,243.84422536693745,57.14069744429895
4435,244.69101830858676,119.72276593605676
4436,369.5863839093785,81.4018787709086
4437,417.3442276632445,307.67000025421737
4438,272.74552786381906,249.47699139105748
4439,265.94012930901386,262.87792790923686
4440,350.0143033113884,247.1065561233558
4441,164.30644303004246,213.35740986673306
4442,322.31530547476973,316.85442657033093
4443,355.1885971822154,151.138987541461
4444,368.0230208417629,208.5335724293636
4445,106.32472974975352,259.76470622592984
4446,223.86447301910593,94.30326145150968
4447,212.17367471765334,447.72711169140393
4448,309.9886954409213,202.2852610222069
4449,348.0744579767984,211.35915604604742
4450,449.67104074459814,300.55024253399375
4451,250.50345196319267,273.1964266408179
4452,250.24275016907862,203.04624155171672
4453,414.9672018878747,210.41035504784335
4454,329.65769385303054,79.66811752416169
4455,426.76515111879735,155.4827377720019
4456,328.8728003009836,241.37681729271682
4457,184.28833812867293,235.51142712343093
4458,166.68716452221935,297.693260000327
4459,144.84877509410708,190.35991534213403
4460,366.2051834758473,89.0170789255307
4461,418.8596823087008,284.5384344620542
4462,484.9362141386381,314.88714769456124
4463,384.310533232324,271.8595658284984
4464,416.2838577534986,186.9093063314007
4465,241.99836673463153,283.5508841501263
4466,184.3584183256143,474.3128382406571
4467,385.0079332417553,209.21218515523805
4468,341.76807522394006,95.06106462039003
4469,310.74443743408926,153.09719603582784
4470,338.737148063299,250.03808002432407
4471,332.3185482458206,71.61565512815497
4472,428.38168598535617,213.55224599296557
4473,429.49855848169557,230.42693202527062
4474,354.4220352340347,322.8097391850122
4475,384.5802872562928,304.81558848434406
4476,351.4062552424776,269.1667833401417
4477,253.8830267965381,26.985679158837627
4478,375.656467491314,273.684250243834
4479,160.55049311407384,256.44107088481974
4480,405.3891552295883,220.4755501662677
4481,180.54770602339647,61.58222990836117
4482,328.58032867947327,137.85808726503518
4483,215.48460415738413,106.6541784372747
4484,355.33889830744266,38.79932483943276
4485,296.6074774072091,199.76678788681645
4486,140.52440418366677,136.17423028457762
4487,342.06996310184786,410.02444642151295
4488,242.20792231672894,186.49824484496725
4489,388.1146720813369,303.5002524692768
4490,300.13256887344073,74.47207802454203
4491,339.5420985388038,157.59283311961042
4492,204.24310449847883,207.75183008274516
4493,241.06677685726382,127.34768411138637
4494,254.13613638989153,166.22394521562046
4495,385.67024802425556,182.5639275005169
4496,467.7377087805489,181.28736116440845
4497,219.48282482571238,348.40948584282773
4498,407.684814465768,230.2581028345208
4499,83.0322582274298,238.36084503530427
4500,180.5810598907711,243.17238194760563
4501,204.1221543813225,249.010110186969
4502,164.74913105592776,193.36904129001078
4503,141.641161021242,174.34029028169232
4504,341.29989121377974,213.3452847614622
4505,278.59323022721384,292.5443159130778
4506,337.940539760511,290.09905507491067
4507,369.0472686121513,180.76812194492712
4508,326.56169931725333,261.42749557344894
4509,365.7763176150374,184.4332269568266
4510,293.04677137577306,202.70964395481954
4511,181.30066116942555,162.1181294756642
4512,405.7814180820796,185.46838888750133
4513,241.0887867218873,307.3064055639744
4514,206.44037012375742,207.3936917871389
4515,282.2082124195602,210.82260068418543
4516,208.7189080703487,84.22257765936334
4517,258.2569618010568,175.26048738938164
4518,334.40539215634664,180.6948077004217
4519,334.8341739246127,133.6685211645276
4520,210.21699335743705,201.73323293628508
4521,251.22946270512554,165.66541678178766
4522,407.4333004770244,206.39966841948657
4523,349.6400117733941,209.72024078551476
4524,507.5065039348542,123.53965137418845
4525,418.01281737415275,168.10385740134484
4526,414.4293068559939,206.18994262086667
4527,161.21314495441982,294.743954492538
4528,376.3860351633423,220.53753382365923
4529,294.68931983030893,147.0451856066058
4530,244.90181964617506,231.92038073950818
4531,316.80153405325285,336.6039111457409
4532,394.52115346114834,273.3365178071215
4533,350.08315910042114,243.80212243484962
4534,212.152619865794,258.0472140385857
4535,374.24589135926203,315.19632331429045
4536,236.24124579240362,286.0501435214128
4537,321.66831189642863,245.3408304894126
4538,269.6649932522866,285.49137756720677
4539,278.11337482643745,113.46791229887513
4540,376.62429750405096,79.8187798127775
4541,195.98062801841021,212.56789205150642
4542,494.51950742769327,205.49445677204307
4543,117.89139307055038,156.4871957189394
4544,240.2332316745143,266.06821358621676
4545,337.0211889941741,50.97091308390111
4546,358.431416643531,157.2182195153757
4547,289.9524279428295,161.2035564097908
4548,294.26092969984575,69.09585719204324
4549,341.05500853276163,319.57848058154434
4550,276.893052254232,91.26389850693415
4551,439.3181257934906,152.93279541538513
4552,383.9349114231602,272.63838062441073
4553,387.2824351005635,251.68362747429853
4554,203.3843276629583,111.34602428122028
4555,292.0611575594297,254.59913674085092
4556,269.9534051279296,223.18275829265775
4557,199.43986243105343,386.6428449689174
4558,336.0164183945767,232.31523328546436
4559,246.23542422201837,188.70065431451746
4560,365.5403829850237,131.47984343044618
4561,192.98084371056683,140.4605306435543
4562,471.9040612841821,133.93847236254734
4563,210.36673414079382,309.6879051129538
4564,321.9302337200436,201.43759320131764
4565,379.18593103880676,245.2197699179784
4566,242.93595697998873,321.139807998471
4567,385.24686434329504,11.322868623402798
4568,177.0816402199584,302.30990117603
4569,445.21176991825604,204.43175294266672
4570,301.41492649657584,234.80386973123555
4571,240.35885920311205,133.7277422601399
4572,270.08182275725653,139.59004812411854
4573,380.8919269392719,239.10767118503904
4574,241.55447081495618,390.7678240265176
4575,225.06423105772222,280.26506502519214
4576,277.8463402416262,301.24183371348323
4577,182.3037887230032,184.63989837908642
4578,482.0543907941816,151.98366203314976
4579,243.36054087852767,137.53560387368054
4580,383.16167861804036,160.93810202426496
4581,320.9470083647773,35.777405346357966
4582,201.54659495180317,142.00645256867185
4583,299.4045290787271,155.17174751521253
4584,378.4002779310748,185.97134604841273
4585,281.1738664913693,210.54000877978334
4586,419.3112945851028,228.99606949004885
4587,402.1515392781864,198.80597020456318
4588,391.89148546583294,153.48455309257943
4589,254.0343227727003,42.931308538758344
4590,192.0157552218513,153.97531132785653
4591,238.64123946372055,122.20394898503959
4592,319.62409406667206,237.2853398622883
4593,354.57867135323556,272.7429917354955
4594,82.84285952395524,275.08568536479515
4595,299.18867983882495,260.55621889022564
4596,315.80892253231843,189.31794116380095
4597,272.24557436844486,158.24355476192827
4598,429.1273839015879,140.2317797066347
4599,342.1780074250871,79.40008667185995
4600,431.01919080808966,279.3482960406286
4601,278.4039479649768,186.02311696560204
4602,393.7477492506925,100.2927765103301
4603,463.506639452752,133.8806899431812
4604,431.16934492726614,130.6421234853958
4605,190.7858406571267,203.44195880121015
4606,274.6323922457619,285.39742808565484
4607,265.48352945502035,172.16083603235336
4608,348.92545350763277,19.797318817308053
4609,368.6353555014533,184.8655731872864
4610,216.11073259742636,187.50448799222434
4611,306.78385139169376,182.00638152515825
4612,98.00726678438636,149.80310668194386
4613,444.194500580189,217.39512645806738
4614,248.76257593233063,205.29128921192014
4615,305.58639398444967,198.01357486986822
4616,269.03502860119386,233.01130891543727
4617,414.6027575013415,165.61337414817172
4618,16.249355860262085,161.07314642394775
4619,298.3389657674091,310.409863166832
4620,289.4181242502302,244.74843277723488
4621,254.63636124083172,266.15568487542396
4622,472.6226545635633,298.08836682672546
4623,211.26705411442288,242.075534449984
4624,377.17961772356614,274.2710943308937
4625,335.6252788706083,73.65238703437917
4626,426.15192525355155,216.33230975968218
4627,233.28109152224948,185.3825230548538
4628,226.7031100876241,334.21472727198477
4629,409.60699074773987,274.211642544264
4630,342.532130833011,149.5643847365456
4631,145.50626533232415,229.82353268233646
4632,246.06949855367296,213.41450667593918
4633,338.6382653848061,236.34651465217829
4634,383.7764221546589,118.49260245002785
4635,232.07693468070448,228.80131721905803
4636,8.574401018305878,181.74789205694125
4637,352.32231857370334,222.59598112444803
4638,177.96793100560242,142.04918679022643
4639,98.26612018775887,153.19494628827204
4640,16.76740750158592,293.9073616293362
4641,381.3980860197741,115.87619533278712
4642,312.86174504049666,121.77964791663612
4643,277.4343619287748,195.87349942275375
4644,438.90243629627616,138.24876998512363
4645,363.73246830230727,129.1977094189761
4646,461.6300042721916,208.4060776966636
4647,160.72645278330035,79.59473144770362
4648,296.54493760460366,119.36302120690897
4649,138.32866250519857,364.3276466338915
4650,277.0617668144533,236.75800471752072
4651,275.13841462333227,140.2749318184071
4652,362.66136372630706,233.45720626129577
4653,304.5563881141898,245.38643815893036
4654,362.3407138279916,279.5531536072191
4655,370.34401331388943,189.82751764346156
4656,515.4928677383142,278.1198162218311
4657,268.47033447138756,36.92427800942619
4658,205.8977299333621,115.49534956193975
4659,324.60836153164087,213.10971213891645
4660,219.77199728604563,226.37068262462333
4661,448.1960768436536,127.05741698650866
4662,271.67819610547673,220.75359930105273
4663,243.44236321260098,150.09278010501916
4664,252.8684278848882,177.84327246182676
4665,371.8417423471641,281.9819040532009
4666,284.2253016768515,272.714999751088
4667,235.83331798696176,120.235173810939
4668,466.53519176235307,115.41988303839173
4669,214.383015933825,167.1061283557347
4670,303.5566074032994,197.860295906166
4671,365.230615161023,147.36812091402072
4672,136.86648895829268,283.25139542397346
4673,348.0260501405925,227.79118733668443
4674,194.48923245195505,232.48680878995432
4675,382.27827808340027,98.67689368440226
4676,203.73489880810237,293.3832573907024
4677,369.27690318488607,-25.613505779255263
4678,410.5833066294713,266.7244361479495
4679,386.1436525632805,274.7449390136617
4680,325.13166482381024,165.40790501776308
4681,276.86990570703006,301.83281737979394
4682,242.3580423665156,194.9521957636523
4683,447.1034690817104,204.99453626619544
4684,230.05047798323568,227.1623029923373
4685,196.2933926430004,454.9259929448844
4686,366.536893503283,307.5547126466404
4687,220.38631968135047,256.0904960570334
4688,204.99365025338727,126.9756410719044
4689,155.6395737830235,211.48718603835937
4690,251.70901605394823,134.95007249228908
4691,291.7284976103507,265.768867782625
4692,324.3091727660699,211.23735805878854
4693,395.13062442994834,110.03826563088838
4694,352.68979236657935,206.48996667348024
4695,280.912778044682,132.04660242269557
4696,280.180432362028,212.09729770700375
4697,351.01574689151835,131.2738146907795
4698,427.257016292857,202.19901066886501
4699,312.63141994832,260.0375889548076
4700,253.0869145789591,195.7558406459915
4701,200.71339989144545,168.7289386262089
4702,155.47947355877744,216.262097684597
4703,366.6269672043523,255.77460966342824
4704,357.7978523639557,111.42533840945916
4705,357.73635251066617,220.8524923764162
4706,287.1340553647944,305.403265521392
4707,440.6934745891751,245.8925570621372
4708,251.58815054151825,204.62033173337824
4709,395.52692372072056,251.17900053591157
4710,296.1257105010457,236.1997164882146
4711,239.16492353206624,260.2880887327851
4712,359.2530307317761,38.085471121364435
4713,340.96361186839937,75.72350930693878
4714,335.6972759266926,280.38633195865896
4715,308.12784220561986,79.57766590708475
4716,296.2106918283169,232.1230908575364
4717,538.8371992870439,171.83602751741665
4718,418.42566451961727,120.30486035232025
4719,372.28268949855124,227.97198057179787
4720,311.1799158203388,216.08268029732565
4721,400.7157200596669,368.82741216771024
4722,351.7994776391452,150.01510363712885
4723,302.62047527740356,315.20880960553393
4724,269.6435674734085,228.19383315074515
4725,291.9082662337312,147.118249476583
4726,-17.042573587805578,263.9397166013796
4727,321.0600839297642,245.2590803563161
4728,251.15239198896404,202.86746358864394
4729,459.26699982828836,221.30362851524987
4730,301.93440708117544,152.24103751635747
4731,181.10365804650382,133.93702997963945
4732,295.01198458718824,260.75537390580666
4733,195.38789149374958,182.08484605493808
4734,347.34074157124667,193.5933601400726
4735,329.0947364339485,222.38572767554217
4736,395.7839631108268,221.22306758270466
4737,220.91182083054346,85.65388232207482
4738,303.4008096228147,302.9001669163887
4739,163.49782045733647,209.69457215205426
4740,370.14947819247146,183.78773897422803
4741,351.8871180440122,234.46768041357973
4742,349.58050210275707,218.92337548918906
4743,300.1619031356941,261.36501515917615
4744,341.4772890788791,243.0386937720753
4745,460.43391083085965,257.42769831970134
4746,271.4905742957986,308.0795124582013
4747,313.86451837100844,270.68996391767774
4748,191.38737008185902,187.16110237371498
4749,213.17390384016676,110.16790751385338
4750,309.7813293093307,333.4238346403612
4751,410.3933546701907,180.982130132231
4752,274.37191757484277,162.15140693115822
4753,276.40834706878763,61.06185457884487
4754,259.31147554956254,227.07784842496892
4755,246.5243329155677,211.9109283163016
4756,329.49714557088214,78.79080510004155
4757,150.27423548213554,236.26192337065407
4758,428.09395766667274,160.1446463438849
4759,233.45777018705394,415.2252005830955
4760,372.19034854381414,154.45110463273053
4761,173.0001402606124,165.18453342417655
4762,366.88401305462185,130.01790205965057
4763,367.1944607814497,302.23012168335777
4764,338.42020720058963,170.17793644281974
4765,200.55714782002076,142.00686769876026
4766,324.9548189598077,256.5564007936434
4767,181.6943815265611,89.57176516694518
4768,274.7236744903815,250.0088436999158
4769,402.9413100955326,342.5119773280686
4770,379.6701927070742,245.32862662680714
4771,301.5182942540433,251.03186530079398
4772,202.5193424077158,269.60481735259873
4773,364.55877121741935,336.7766422940415
4774,301.93812376980253,296.79151680152836
4775,67.96844017695767,235.1735777818419
4776,378.2629826316518,272.31131205088013
4777,297.5767166130308,129.12520596279114
4778,420.2451247983072,262.10348725978577
4779,190.47294811571953,119.55552230530019
4780,-17.67038131960004,170.63820650946985
4781,327.9083858345185,-46.60497401145901
4782,329.1563676681973,232.11437274939698
4783,130.9328372393548,148.4902391113318
4784,202.15004541333937,288.891617216357
4785,575.5217743719902,231.21540884843222
4786,269.4389385846197,289.92767157613
4787,373.0958976376216,113.31227642619697
4788,234.93401726316165,283.0708829727706
4789,90.96971011468435,368.46850754906615
4790,282.9741753204095,261.13266399455154
4791,273.43954397138947,263.2279206953831
4792,260.0121761331628,213.5678141115948
4793,288.53591644936074,158.02649755477086
4794,326.42682716456363,260.8953898161207
4795,284.98830487461936,79.51336716783453
4796,173.59938320526362,166.57959000633468
4797,348.61847915619387,58.31545581302544
4798,105.06282446775768,143.70748981479338
4799,94.96425427157996,251.3636073514849
4800,373.9180494701568,240.43147009763706
4801,350.7020272135357,204.0730956428378
4802,294.2604634925964,213.63207952496086
4803,160.4551495244928,49.13083057086325
4804,229.20890593259247,170.1950175543268
4805,273.7253252313496,145.4918714851832
4806,140.41060314258866,147.27522475883674
4807,226.09713419767672,247.96629022510027
4808,365.233033817668,131.15941387957517
4809,442.73053642892165,151.62553198980714
4810,258.05652473414494,33.03446034323869
4811,375.6488354316098,176.47014556990644
4812,108.59399294125328,112.97299618291042
4813,365.94512411136117,206.3362342951715
4814,219.6051585272519,123.91135626060283
4815,330.734561670797,208.3633796439373
4816,275.22475817602907,188.42513914061254
4817,432.0414009783834,333.76334184338566
4818,212.55643516600819,239.7774384362555
4819,362.7606297561831,52.828970195015756
4820,272.0492536703467,98.80889247178332
4821,284.1694521990336,204.41664071938666
4822,281.614610684079,125.61216412858795
4823,215.4326895505887,-37.469474418868174
4824,298.59010340933287,307.9637051066995
4825,293.73517778781786,257.61792135243263
4826,324.1240248406729,241.67814987934173
4827,308.45051456928627,151.4141563623268
4828,379.79945496122366,234.21414168079437
4829,392.35086160473685,143.65117406232946
4830,194.9376678172199,216.38858401741527
4831,386.8772500590771,126.35334193308181
4832,181.36635728901456,321.30307604448114
4833,358.78558881377353,74.38106767345243
4834,361.9738784702869,298.5827063608665
4835,108.8683108337496,203.1132662413864
4836,309.297924652941,160.84264037264074
4837,253.15038866396844,213.36023373565905
4838,224.1234742064625,258.66784057425446
4839,435.08523306990054,309.33973893555174
4840,234.6320859362581,225.05144185068258
4841,219.36230708819502,128.7443131790178
4842,307.56949400050934,204.45040990126307
4843,368.55897462984166,345.34345893298985
4844,285.83514139898733,307.8142468410099
4845,416.6370545669252,272.7010782499487
4846,353.09756619640905,263.6549616097909
4847,82.17886802685697,255.95600724852335
4848,247.05330364929918,292.70038676078957
4849,243.81579006483008,163.46969714224758
4850,347.9360953429422,91.59311473799951
4851,37.51829436258885,205.52028005896491
4852,554.9009708717722,134.5934730577847
4853,353.102609489421,115.59833956982524
4854,314.8876803917691,142.37771387296544
4855,418.15677164191464,398.8251139626949
4856,534.3654052812625,210.88997072606753
4857,387.0746644588403,228.95262690887904
4858,394.88130964716197,102.21097543965968
4859,313.0690024464382,52.499763296589606
4860,285.84742466330516,134.47578855049554
4861,252.4204555995099,315.0556468166999
4862,217.3888008285458,226.74203728612167
4863,231.29859003005026,247.88760731555138
4864,164.9444035657017,259.0852831361649
4865,292.4128549314977,152.69204961613778
4866,131.53324227736132,311.0372467178694
4867,319.0916524143711,149.37539206222542
4868,296.36693919576584,312.49858874100426
4869,314.6935298386688,235.38417249082727
4870,247.78684299800076,56.87638766029423
4871,607.6860370180503,140.15924107195718
4872,436.01159001803126,57.20491737023164
4873,175.5457499915277,293.06257062353666
4874,323.2868087426898,198.02116633580792
4875,239.19938570626763,21.73260480401757
4876,198.5520273292586,230.05975053757265
4877,165.9927928876065,157.0268590089344
4878,343.2216690759254,81.29553159733413
4879,231.86197649304262,334.23726695749576
4880,396.7826024025204,208.58286928772628
4881,399.3782214530439,176.525487814935
4882,437.39143852114495,168.04601752111864
4883,214.76132339258965,78.93764246737823
4884,347.536561069201,95.63608803327125
4885,363.2454216642301,302.79334279000665
4886,252.5821824896035,162.08937041714248
4887,222.82280426071247,201.7654160749491
4888,460.9520665775973,36.45356190391402
4889,322.74958757320536,94.55263713635955
4890,363.5967750711738,248.78500158998023
4891,217.79239881720724,230.2169408091067
4892,178.07155334778062,340.27001589794526
4893,243.05502255078895,307.4365065304981
4894,287.5978612610003,181.54312220121415
4895,193.5779993182651,237.83628517706168
4896,299.0155191349617,174.6717245677541
4897,131.14948119315,364.38478549109186
4898,187.99525775301277,291.921175684192
4899,367.0911248276875,213.5748072686201
4900,360.3790520277894,216.0315827901081
4901,260.8123234613134,315.5880229807846
4902,198.2235690923047,246.36622776910778
4903,197.2596448473989,324.6902413656069
4904,262.6731754058686,24.508165899290134
4905,364.4518491645291,236.89826091990386
4906,392.82456913443247,158.7652108254892
4907,250.3468264518031,340.5102390102394
4908,184.65075740152162,323.71189497518634
4909,326.7843637866333,202.62686472810452
4910,217.64650293741505,322.85047830488253
4911,248.17473611387976,342.6491615994005
4912,432.52760904370376,205.95253375409177
4913,382.7115428565768,397.7547017945486
4914,315.79743122514515,197.49270778642222
4915,172.80809988872772,182.83832397312727
4916,321.1396567470659,269.26980708674745
4917,406.26572907875266,171.69674150861488
4918,262.43663342344644,206.8271820635915
4919,435.11140899867155,312.7547539240728
4920,429.2745289518207,201.53750817738162
4921,466.37328321434734,64.3985765619754
4922,330.52431265313527,229.38555102793572
4923,358.7391699806012,144.29651367580843
4924,441.41872883310896,269.2216925835637
4925,344.73939370689754,255.69517726609965
4926,249.87658922097873,317.7120278533218
4927,255.14571634721386,272.60258406341575
4928,323.8554953773739,287.2195426926452
4929,170.94385780537812,146.47225918898295
4930,285.67410846358075,264.3189196712402
4931,409.65471182302537,357.4761031488232
4932,80.8746148834719,144.90800730905863
4933,453.4482101794515,343.97906333816786
4934,412.237421870316,156.05199270389357
4935,254.02353841695236,131.84230039600206
4936,354.3390827871809,223.69603546838704
4937,300.31477269063265,257.2728332903048
4938,422.99903684386834,272.9400099177812
4939,398.26831427699415,123.05900633814386
4940,159.9929276816991,234.76320778034324
4941,358.7262413464177,145.15563428131958
4942,279.4372146356752,80.88621951435387
4943,308.28325705181,125.70109475737722
4944,227.18280990301844,139.92797072353454
4945,474.81370691208355,241.72761282820056
4946,404.0061819902576,292.1770930454935
4947,226.02288360270327,82.14346960997867
4948,166.53893930897675,228.15688593664444
4949,261.4327369022152,105.86414513832749
4950,343.45026460913056,250.32683272112
4951,324.0205843946223,150.18155351970017
4952,425.3132824768243,115.8936785581377
4953,378.9919722180852,263.973161227806
4954,396.95690257529066,153.04619156439242
4955,332.68554006104375,174.72288389178414
4956,161.070126978901,22.40087299548989
4957,280.43014688530985,275.7241089138779
4958,406.00897399086654,265.6726816935286
4959,294.8477071475354,200.4366275425051
4960,350.3090368623747,77.79352469153928
4961,268.12516847538666,296.74953426678104
4962,197.0188151458155,146.6989290911367
4963,287.66559359538894,163.73172399195295
4964,330.9047443032654,384.9635245087625
4965,234.43122805385565,143.70908447126163
4966,276.42887551433313,259.37679699412
4967,206.05367580140174,244.9673809666094
4968,411.92449175640957,231.21377543040683
4969,270.5544242411966,222.56004340436087
4970,445.2755545126183,230.11108495113595
4971,452.8747850540908,221.75524727524322
4972,291.89540352782564,195.84653129791513
4973,199.15512674526502,320.9026499288594
4974,91.41021222666629,94.98715513605774
4975,152.79629269732084,281.71664832123014
4976,162.616517510134,265.78738389500415
4977,437.84696274615044,255.8719297063521
4978,311.5824587226946,289.35835421121027
4979,338.96045240919875,192.59204837852857
4980,77.95789910648742,50.482073933849875
4981,180.20335707827383,194.21658722284113
4982,388.7079776446287,120.70446259003565
4983,328.6774112382586,141.4512632113549
4984,285.2794721314403,100.60642609340705
4985,356.48423586001223,161.81241132449324
4986,463.57978061358153,152.27010448132407
4987,277.89575364629496,9.794413605831807
4988,306.93698026580694,256.01775290258314
4989,319.2596918731305,377.62574864039055
4990,539.2109635273993,248.4989754797031
4991,90.06437355809743,183.7660834772618
4992,368.32230147888083,195.62028834590276
4993,288.51977512409366,166.32113055894592
4994,356.67717261841796,207.20332670935667
4995,234.26274460052755,197.0393524741413
4996,295.10349691415496,132.71612556813645
4997,371.1410579465495,334.6310711158265
4998,611.2910201043841,81.02766114321832
4999,380.8036189402071,257.4665234555397
5000,215.19344019694915,191.90418981459746
5001,257.6240317977297,352.06654520525956
5002,254.6585891616146,227.2691679398577
5003,120.4356827369985,171.20755702534015
5004,266.99098082985626,180.1834241252402
5005,373.2829081821745,203.19253556158088
5006,172.5767880923205,108.57674440028794
5007,404.8482651050592,138.65043799056707
5008,348.7774821084338,57.20448246465139
5009,226.57666780289622,126.16184813007249
5010,285.84703626621524,207.512518532836
5011,459.8321807641033,224.0140039427617
5012,373.35478135058656,41.65362440028784
5013,300.87836548981477,189.02306375646396
5014,276.2316683039016,245.07279606577058
5015,307.66090704516597,186.96702452990118
5016,248.82364420576965,149.29690833777596
5017,89.52504942809853,167.0271083961429
5018,504.2177910534731,156.73893160182223
5019,315.53249991994016,149.06155527135542
5020,339.81472651225374,213.90588201958786
5021,294.2092250123091,384.6150582188361
5022,226.4883199275412,140.50400664758533
5023,281.40755190512294,174.54858938708585
5024,140.06052378056887,195.86416484998148
5025,527.7086498053304,145.01164525133652
5026,176.5488001577604,287.8588642818741
5027,196.80337161528206,10.329170135484958
5028,255.97407956135996,157.51526636970596
5029,428.80757248523776,265.46509890559696
5030,301.45089992626544,176.4724553289093
5031,176.38642039695375,134.33288329197669
5032,425.43383607573395,235.26054035510114
5033,373.10006267854817,272.50745883177217
5034,353.84349572164524,216.85083561720467
5035,371.5734241170841,135.90237121496932
5036,539.4361900582451,236.49626553213946
5037,518.5094895036112,167.83605597801682
5038,231.32846569967046,259.61495055150624
5039,462.38849928111523,318.66071078852724
5040,338.31681897589004,-8.446140455082627
5041,349.90958161377495,208.8853978556506
5042,130.77291683566713,61.14128504418983
5043,282.9614234611804,395.34308682638164
5044,218.7176409663435,162.55003729630477
5045,382.80588148933094,259.7098593460298
5046,407.1080500402805,197.17465123240834
5047,92.55136489836886,135.75323354247524
5048,297.79651359957296,126.23575622580586
5049,412.18615047942524,326.8543338480607
5050,281.3321037686555,276.47504481426483
5051,372.90636450023646,355.48672699020506
5052,335.1165467627084,204.43626681261594
5053,334.16602319526265,223.03356969968002
5054,272.86850219317023,178.62467474757693
5055,178.34191958642904,177.03342375079927
5056,187.84698525749724,116.64904540181054
5057,370.9352514455317,206.7208152739481
5058,301.94582555188833,136.86027240910423
5059,286.14877553927755,235.3527137731362
5060,257.61099576776473,213.60081751841676
5061,269.48111545192484,223.01456349405777
5062,404.69117944881395,334.01039517521804
5063,266.4755918131973,196.9825640187527
5064,165.89352866984314,260.53816022827425
5065,374.36517755401735,364.1207571268465
5066,279.51233361352826,304.52936554360383
5067,303.13958655327764,292.2535758763876
5068,460.75783063995107,175.46494275836
5069,297.94394426494927,218.37144444542375
5070,328.91836731187254,94.53789663760466
5071,182.10765087016748,239.91315207715317
5072,278.03305476490397,221.95681420910734
5073,360.9526045208601,201.8708100124945
5074,144.46262661587576,282.1755830594288
5075,320.08450931157097,103.37801420604828
5076,310.0791072644806,330.7890280928278
5077,304.12874555874396,272.1411750352227
5078,403.71588986582435,194.34928162784206
5079,333.44385148485213,188.10163297460852
5080,447.8071898356444,238.44889721988756
5081,200.64104844059636,321.66809856510235
5082,313.5924567218348,208.12861749520087
5083,308.44667863899474,211.5224721583381
5084,193.074550624492,201.4494782100697
5085,395.6295002091346,342.5619290161178
5086,532.4673305852818,170.4893517650381
5087,298.2993925516169,197.6393921104743
5088,350.5021088273767,317.07485234087954
5089,308.4518475815327,211.7608666890291
5090,228.6415330092824,290.96470880364177
5091,117.92397221979837,127.09759544776331
5092,229.42265169046348,183.5765982697189
5093,160.80416190482686,318.7547230752183
5094,470.4102078059118,145.89282273891638
5095,288.4890306076761,187.8960768184234
5096,265.40806709528295,220.5348184713183
5097,388.9153824787806,120.86763856056106
5098,187.8248897144112,166.89519051024823
5099,223.31359619954475,209.01093454605123
5100,306.8072269248621,203.7345387329569
5101,402.87689914234807,302.4281616669708
5102,350.16850451687884,323.31657558658026
5103,324.83251425158824,131.5132102399271
5104,307.81177352360163,208.90148153339916
5105,340.0235855526775,253.93986467398125
5106,320.1652905129255,321.30779726393575
5107,197.00277252230643,257.4792237853703
5108,304.60792216331515,223.27307212738654
5109,192.63113410822473,253.32340255861044
5110,308.10825429008236,253.9015067469008
5111,251.93520585117585,125.78285661725053
5112,553.9381622782862,215.4239034005015
5113,296.0105616248288,316.7328795350953
5114,159.57604337384112,183.41145850447964
5115,286.58197893230755,210.35573140379555
5116,351.9358745637888,180.59868403791825
5117,467.33639461525235,14.891240351449994
5118,241.05476000612816,201.64721417877433
5119,141.757202597636,224.1433544522298
5120,381.6837011430981,159.00052872952784
5121,161.94012941003487,107.62904408922175
5122,256.3844558492515,129.55148321746805
5123,274.2379514489006,261.1350092908451
5124,293.03665466998916,357.8019818437524
